x,y,z,id
-1.4076402686194887,6.673344773733206,8.208460943517498,2
0.6498424376672443,3.744291410605022,1.0917784706793445,0
1.3036201950328201,-2.0809475280266656,4.704460741202294,1
-1.3741641126376476,4.791424573067701,2.562770404033503,0
0.3454761504864363,-2.481008091382492,2.3088066072973583,1
-2.108033815295204,7.894891387339489,9.595407530206733,2
2.840793398208305,-2.148969881643252,1.4240818259724246,1
-0.5731983175929686,8.670542120889035,10.758730552494102,2
2.7096812101578305,-3.6348733373730777,3.270643002860278,1
-0.23472121261093792,7.497654849889179,10.939470542529916,2
0.7381711879613592,0.3956364744983616,1.7513685429950638,1
-1.1835048028753892,7.315679449304577,10.555588057143222,2
-0.6415982916344374,7.31423952393518,10.386171754941076,2
0.9117267225518042,3.854244433263895,1.3459426449793326,0
0.6432126771051705,4.351152144738689,3.5180079688812826,0
1.524675771337445,5.494753683510835,1.7740550917538156,0
0.32863241163703827,-0.7402275890541299,2.733488517241098,1
0.47117855333203895,3.9330677934655,0.6296890496886165,0
1.018486422772578,4.473620860924837,2.8785207567754534,0
2.181036658842268,4.295155641508983,2.0737394464324312,0
-2.3682261105630174,7.422650882583803,10.604759930722123,2
-0.6781979578978654,4.509178886425368,2.5479943311294413,0
1.6111510045148254,4.713986502041506,2.330221057436711,0
0.8686265749811508,3.247517000308139,2.81211385505942,0
2.199390504985442,0.736573723234065,3.198968532539442,1
2.712487312266476,-0.3902465493367644,3.4823470598019557,1
0.00594958354470454,-1.7672153674360143,1.9615629905422365,1
-1.4062919378546923,7.57078432198384,10.35938867878836,2
-0.13394018465776436,3.2776167038912623,0.9692243545271189,0
0.2858417211735591,7.588462494131859,10.68435164546507,2
-0.9261568065736664,8.114180875526083,9.45038842120078,2
-0.1490458777664594,9.042780001152634,9.16821711679306,2
1.9407486149147848,3.5421523670952073,2.8927419243689405,0
-0.9470073948506916,7.6957917428984475,10.448829471087764,2
0.37114552932692635,8.494966888612508,9.728686820744125,2
1.1049991723828372,2.3282723346688248,1.8803140516662558,0
-0.28240805883952935,7.204864777495487,8.947117010591674,2
2.7872399147226528,-0.5615867132839548,2.9293021484721304,1
0.8931270774617487,5.165025156610941,1.9180578256983754,0
1.5594761090811573,-0.7722365524239156,4.305273594763427,1
0.046130083700252955,2.8097138088902565,2.5240067897624687,0
-1.3687552041206685,8.063739701186787,9.054304453743082,2
0.7447752100726874,-2.189081396845992,1.9811614758831229,1
-0.5535989222575817,3.598451322159989,-0.13585601791312918,0
-1.8459212447869788,8.883822706919076,10.264293631648956,2
0.4898489159299263,5.281261279611424,1.4993342542708183,0
1.459508297425397,2.600475374218744,0.7371182528332627,0
-1.0342097291984278,8.054877361056876,8.619538038802784,2
-0.061766861807162954,3.5687598166534125,3.1557665290596892,0
-0.7135053713696676,7.710473315707559,9.278154036345853,2
-0.17398217859373677,4.03680176312154,2.417448820838456,0
-1.385580303552541,5.490119617088565,10.256243398522605,2
1.2723365022785593,3.53180114859375,2.580229530471273,0
-1.0041433909955595,7.748226025416029,9.17396205835903,2
-2.0799011189181527,9.231829643584517,9.280632712801767,2
1.1413507654703985,4.9004751061713065,2.8160501212290288,0
1.9395286732784602,1.9329396163236923,4.187455024560343,0
-2.018628368006569,8.550170113860704,8.640306120670216,2
-0.21114864697953584,4.117411981076905,0.3471308996155351,0
0.7462852452545288,-1.5062516562762351,4.166689278431907,1
-2.6787784131562082,8.697739057649644,9.653199234570204,2
2.8249409048621636,3.5676249046211623,2.3357938143903327,0
-0.17030777652565177,-0.7843933998379594,2.53313490651907,1
1.5537210881298655,3.833032242618562,1.3514878969119333,0
-0.01557356147959521,-3.1652021189744843,4.780632875275967,1
0.9061760650019445,4.005343020325399,2.0408232191521063,0
-0.6030674176492778,4.718809758104389,0.3998926190298788,0
1.2008427998902031,-1.0066350311245063,2.6139564372164155,1
0.7873286982337995,-2.819858449477877,2.0603176643090655,1
-1.6073329556899987,8.697701530035495,10.751651026516944,2
1.394146073572415,-1.0645871672230394,3.5169813719520713,1
0.11251101661568574,-1.021367952104706,1.8884310206581865,1
0.7151922173623847,-2.7456779752535887,2.1631852986230284,1
0.582712670052578,-0.9954182952036585,1.658867340085181,1
-1.0523829013935,7.384498045533166,11.38997251363996,2
0.13856043475668067,2.863512094772317,1.830048154571783,0
1.5409592642122703,-1.4738012973130288,3.5005702905124347,1
-0.458137104087155,6.864022323458742,11.444428771303734,2
0.991029556915577,3.9127367483650835,1.6668479434629853,0
0.784286189456447,4.72715493573744,3.2329496510432256,0
0.7905037161644549,-1.563847895264682,4.258645264883764,1
0.37577705110441395,-1.5952421080925245,1.7573657107282163,1
2.876579804924594,4.02495525672062,1.0580730911262308,0
1.0660965264360098,3.2987726689221315,2.5550658083605664,0
0.3583057134334239,-1.6539501537834338,2.5835357670654187,1
-0.1417266857625472,-2.4944220533232437,2.3214687436662906,1
1.1986042273820865,4.099140841425413,2.008823998413242,0
1.4014166951146847,-0.9828016363713404,3.629636869659301,1
1.8698043585678477,-3.4426331431155353,2.2827349785499638,1
2.5943091118516683,2.6625652530113015,1.5252791657302063,0
0.6476338739244561,-2.2683053804351405,2.6213890795154344,1
1.1574407435387208,-0.9693708177060871,4.123418777343296,1
0.39786477760574473,-1.3964340568629072,2.0249212368503082,1
0.6054556220905842,4.169148220391109,2.138353487244289,0
-0.51422366023268,-0.8833562543053287,2.001641671943536,1
-2.0126719755429363,6.820401617461782,9.595370196281637,2
1.3358822017256988,6.139567147614087,0.8745055695144066,0
-0.277535252087045,8.084944402608315,9.639686127124092,2
0.37531913559727637,0.4987317173836745,3.1509857404527937,1
1.0655925442086402,4.072235436616448,1.9255636312572464,0
-1.7611622768632278,5.77825965406807,9.49158109275156,2
1.7119248618615468,-0.5747791706621165,3.00031494051332,1
-1.3387231485497455,6.719613729870974,9.354858319188084,2
-2.2083636620940275,8.736633476389096,9.773853216711288,2
1.7310084286320526,2.287660973521731,3.695930855306166,0
2.5359012068180116,2.7668206232689547,2.5103880382185624,0
1.1928206648227186,-1.0774967228513657,1.1656236315585589,1
2.5102582995545797,4.267291080703083,0.6620460101685137,0
-0.8610638952213236,-1.7071279580120406,3.3279288964981024,1
0.19369550909658828,4.587986592506901,1.7758956683395763,0
0.2026833085701979,3.6077718898478306,1.642911081445916,0
1.2537415047492777,-3.0117519396561208,2.569200747268603,1
-1.4509690492932494,6.401533125050045,8.640688093326318,2
